,N° de contrat,Société,Nombre de clients non agrégés,Nombre de clients agrégés,Total des clients,Nombre de prospects non agrégés,Nombre de prospects agrégés,Total des prospects,Total des clients et prospects non agrégés,Total des clients et prospects agrégés,Total des clients et prospects,Signature@ - Accès,Signature@ - Nombre signé,GED - Accès,GED - Nombre d'unités utilisées,Nombre de comptes agrégés,Nombre de supports agrégés,Encours agrégé en €,Nombre de connexion,Temps de connexion (H),Nombre de connexion (3 mois),Temps de connexion (H) (3 mois),Nombre de connexion (6 mois),Temps de connexion (H) (6 mois),Nombre de connexion (année),Temps de connexion (H) (année),Type de contrat,Elearning 1,Encours (Assurances - Fonds Euro),Encours (Assurances - hors Fonds Euro),Encours (Produits hors assurances),Date,MoneyPitch - Accès,MoneyPitch - Nombre client connectés,MoneyPitch - Nombre d'accès MoneyPitch ouvert,Facturable à l'encours,Salesforce,Total des emails expédiés aux contacts agrégés,Total des emails expédiés aux contacts non agrégés,Taux de complétude moyens,Profils V2,Profils V3,Nombre de projets/parcours,Mise à jour RIC,Conformité contacts,Conformité comptes,Personnes morales,MoneyPitch - Nombre d'accès,MoneyPitch - Nombre de comptes agrégés,MoneyPitch - Encours comptes courants,MoneyPitch - Encours livrets,MoneyPitch - Encours Compte titres,MoneyPitch - Encours assurance,MoneyPitch - Encours epargne salariale,MoneyPitch - Nombre consultation,MoneyPitch - MoneyPitch à facturer,MoneyPitch - Nombre d'accès avec agrégation de comptes,Consultation tuto O2S,O2S - Nombre d'accès (hors administrateur),MoneyPitch - Accès - MP,MoneyPitch - Nombre client connectés - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert sans agrégation - MP,MoneyPitch - Nombre d'accès MoneyPitch ouvert avec agrégation - MP,MoneyPitch - MoneyPitch à facturer - MP sans agrégation,MoneyPitch - MoneyPitch à facturer - MP avec agrégation,Segmentation,O2S - Nombre d'accès gratuit,Signature@ - Nombre de signature gratuite,GED - Nombre d'unité gratuite,Signature@ - Nombre de signatures à facturer,TOTAL SE périodes gratuites,MoneyPitch - MoneyPitch gratuit - MP sans agrégation,MoneyPitch - MoneyPitch gratuit - MP avec agrégation,MoneyPitch - Accès gratuits résiliés,MoneyPitch - Accès résiliés - MP Premium,Churner,Signature@ - Nombre de signature - A facturer ,MoneyPitch - Nombre client connectés - MP Premium,Nombre d'accès MoneyPitch Premium ouverts,Nombre d'accès MoneyPitch Premium ouverts sans agrégation,Nombre d'accès MoneyPitch Premium ouverts avec agrégation,MoneyPitch - MoneyPitch à facturer - MP Premium sans agrégation,MoneyPitch - MoneyPitch gratuit - MP Premium sans agrégation,MoneyPitch - MoneyPitch à facturer - MP Premium avec agrégation,MoneyPitch - MoneyPitch gratuit - MP Premium avec agrégation,MoneyPitch - Accès - MoneyPitch,MoneyPitch - Nombre client connectés - MoneyPitch,Nombre d'accès MoneyPitch ouverts,MoneyPitch - MoneyPitch à facturer - MoneyPitch,MoneyPitch - Accès résiliés - MoneyPitch,MoneyPitch - Accès - MoneyPitch Starter,MoneyPitch - Nombre client connectés - MoneyPitch Starter,MoneyPitch - Nombre d'accès MoneyPitch ouvert - MoneyPitch Starter,MoneyPitch - MoneyPitch à facturer - MoneyPitch Starter,Nombre d'accès MoneyPitch Starter ouverts sur le mois (Flux),MoneyPitch Starter ouverts (stock),Accès convertis en MoneyPitch - MoneyPitch Starter,Accès convertis en Premium - MoneyPitch Starter,Projets suivis,Projet (autre statut),Nombre de parcours projet créés sur le mois (Flux),Projet (parcours en cours de création),Projet (parcours en cours de traitement),Projet (parcours suivi),Projet (parcours archivé),Projet (parcours fermé),Encours agrégé calcul cumul,Société : Nom de la société,Société : Employés,Société : Type de marché,Code client,Société : Commercial en charge de la société,Statut,Date de signature,Société : ID de la société,Date de résiliation,Date d'effet résiliation,Motif de résiliation,Société + N° Contrat,Taux de conformité des contacts en %,Taux de conformité des comptes en %,Temps moyen par connexion (H),jours_ouvrés,O2S - Nombre d'accès total,Temps de connexion moyen par jour ouvré et par utilisateur (H),Nombre de connexion moyenne par jour ouvré par utilisateur,Nombre de connexions moyennes par semaine par utilisateur,Nombre de projets par jour ouvré et par utilisateur,Nombre de projets suivis par contacts agrégés,Nombre de projets suivis par utilisateur,Encours moyen par clients agrégés et prospects agrégés,Nombre de clients agrégés et non agrégés par utilisateur,Nombre de signatures à facturer par jour ouvré et par utilisateur,Ratio nombre de profils (V2 et V3) par rapport aux nombres de clients agrégés et non agrégés,Nombre de profils par utilisateur,Profils V2 + V3,Proportion des contacts agrégés,Nombre de comptes par contact agrégé,Nombre de supports par compte,Part des contacts agrégés avec profils,Contacts par utilisateur,Total de l'encours MoneyPitch en €,Taux d'utilisation MoneyPitch Premium en %,Taux d'utilisation MoneyPitch en %,Nombre de MoneyPitch ouverts Premium + Normal,Taux d'utilisation de l'ensemble des MoneyPitch en %,Total des clients connectés MoneyPitch,Taux d'équipement MoneyPitch (en %),Taux de clients MoneyPitch actifs (en %),Encours moyen MP,Nombre d'accès MoneyPitch gratuits (TTL),Nombre d'accès MoneyPitch Premium  gratuits (PM),Nombre d'accès MoneyPitch Standard gratuits (STD),Utilise MoneyPitch,Utilisation O2S,Cabinets n'utilisant pas O2S,Entrant/Sortant - N0 / N1,Entrant ou Sortant - N0 / N1,Entité niveau 1,Entité niveau 2
20476,CR1606294,BANQUE DELUBAC ET CIE,4077.0,3199.0,7276.0,25.0,1.0,26.0,4102.0,3200.0,7302.0,Illimité,,,2.061015399172902,4611.0,11625.0,293132065.8899993,287.0,608.1925,994.0,1513.254166666667,1921.0,2737.517777777778,3710.0,6056.450833333333,,0.0,30188454.35000009,60109955.04000004,202833656.4999998,2021-02,,,,Non,10100.0,1.0,0.0,21.585169,0.0,242.0,4.0,0.0,91.0,4272.0,88.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,7.0,15.0,16.0,1.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,293132065.8899999,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.250515322248179,92.6480156148341,2.119137630662021,20.0,42.0,0.7240386904761904,0.3416666666666667,1.574500768049155,,,,91603.77059062476,173.23809523809524,0.0,0.0332600329851566,5.761904761904762,242.0,0.4382360996987127,1.4409375,2.5211450878334416,0.075625,173.85714285714286,0.0,0.0,46.66666666666666,16.0,43.75,7.0,0.22,43.75,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20477,CR1606294,BANQUE DELUBAC ET CIE,4072.0,3197.0,7269.0,25.0,1.0,26.0,4097.0,3198.0,7295.0,Illimité,,,2.074969147332013,4610.0,11627.0,302256013.3899999,356.0,718.5383333333333,1029.0,2165.000555555555,1994.0,3479.919444444444,3765.0,6830.507777777778,,0.0,29900658.65000012,60554901.47000005,211800453.2699997,2021-03,,,,Non,10100.0,3.0,0.0,21.620759,0.0,248.0,4.0,0.0,110.0,4281.0,91.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,39.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,302256013.38999987,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.5130674002751032,92.86334056399131,2.018366104868914,23.0,40.0,0.7810199275362318,0.3869565217391304,2.0506912442396312,,,,94514.07548155094,181.725,0.0,0.0341174852111707,6.2,248.0,0.4383824537354352,1.4415259537210756,2.522125813449024,0.0775484677923702,182.375,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.23,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20478,CR1606294,BANQUE DELUBAC ET CIE,4076.0,3180.0,7256.0,24.0,1.0,25.0,4100.0,3181.0,7281.0,Illimité,,,2.135037685744464,4621.0,11638.0,309054200.0999998,258.0,742.0530555555556,901.0,2428.477777777778,1958.0,3696.855,3677.0,6894.021944444445,,0.0,29852161.81000011,61408305.6,217793732.6900002,2021-04,,,,Non,10100.0,0.0,0.0,21.953875,0.0,253.0,4.0,0.0,114.0,4289.0,98.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,40.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,309054200.1000003,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.5708970649028524,92.81540792036355,2.876174633936262,21.0,41.0,0.8618502387404827,0.2996515679442509,1.44992694166573,,,,97156.30308079212,176.97560975609755,0.0,0.0348676957001102,6.170731707317073,253.0,0.4368905370141464,1.4526878340144609,2.518502488638823,0.0795347375039295,177.58536585365854,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.23,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20479,CR1606294,BANQUE DELUBAC ET CIE,4076.0,3173.0,7249.0,25.0,1.0,26.0,4101.0,3174.0,7275.0,Illimité,,,2.154072874225676,4621.0,11686.0,307869776.2400009,294.0,226.1088888888889,870.0,1726.856944444444,1882.0,3599.728055555555,3654.0,6615.029444444444,,0.0,29842259.10000005,61464330.87000006,216563186.27,2021-05,,,,Non,10100.0,0.0,0.0,22.063581,0.0,252.0,4.0,0.0,117.0,4301.0,106.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,40.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,307869776.2400001,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.6137931034482758,93.07509197143476,0.7690778533635677,20.0,41.0,0.2757425474254742,0.3585365853658536,1.6522423288749015,,,,96997.40902331471,176.8048780487805,0.0,0.034763415643537,6.146341463414634,252.0,0.4362886597938144,1.4558916194076874,2.528889850681671,0.0793950850661625,177.4390243902439,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.23,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20480,CR1606294,BANQUE DELUBAC ET CIE,4069.0,3121.0,7190.0,25.0,1.0,26.0,4094.0,3122.0,7216.0,Illimité,,,2.139340987429023,4557.0,11595.0,310287417.0399995,274.0,335.6508333333333,849.0,1405.945,1861.0,3547.326111111111,3576.0,6684.988333333334,,0.0,30058981.78000003,62038528.39000003,218189906.87,2021-06,,,,Non,10100,0.0,0.0,22.16403,0.0,254.0,4.0,0.0,104.0,4322.0,108.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,310287417.0400001,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.446252259769156,94.84309852973448,1.2250030413625304,22.0,42.0,0.3632584776334776,0.2965367965367965,1.5031819179284618,,,,99387.38534272886,171.1904761904762,0.0,0.0353268428372739,6.047619047619048,254.0,0.432649667405765,1.4596412556053813,2.544437129690586,0.0813581037796284,171.8095238095238,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.24,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20481,CR1606294,BANQUE DELUBAC ET CIE,3220.0,3126.0,6346.0,2.0,1.0,3.0,3222.0,3127.0,6349.0,Illimité,,,2.161976186558604,4568.0,11532.0,312588214.110001,247.0,314.5075,815.0,1575.545,1716.0,4077.453333333333,3549.0,6894.663333333333,,0.0,30171875.76999997,61802804.87999999,220613533.4599997,2021-07,,,,Non,10100,0.0,0.0,22.26237,0.0,261.0,4.0,0.0,128.0,4349.0,115.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,312588214.10999966,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,2.0167008035292264,95.20577933450087,1.2733097165991902,21.0,42.0,0.3565844671201814,0.2800453514739229,1.3550581522931755,,,,99964.25139430795,151.0952380952381,0.0,0.041128269776237,6.214285714285714,261.0,0.4925185068514727,1.4608250719539495,2.5245183887915936,0.0834665813879117,151.16666666666666,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.27,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20482,CR1606294,BANQUE DELUBAC ET CIE,3095.0,3075.0,6170.0,2.0,1.0,3.0,3097.0,3076.0,6173.0,Illimité,,,2.1608652994037,4500.0,11346.0,320320123.28,184.0,251.94444444444,726.0,1614.5283333333,1575.0,3328.2375,3525.0,6454.0916666667,,0.0,30266815.22,60215600.07,229837707.99,2021-08,,,,Non,10100,1.0,0.0,22.28823,0.0,262.0,4.0,0.0,125.0,4294.0,114.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,320320123.28,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,2.025603629881705,95.42222222222222,1.3692632850241304,22.0,42.0,0.2726671476671428,0.1991341991341991,1.0094360324775071,,,,104135.28065019504,146.9047619047619,0.0,0.0424635332252836,6.238095238095238,262.0,0.4982990442248501,1.4629388816644993,2.521333333333333,0.0851755526657997,146.97619047619048,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.28,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20483,CR1606294,BANQUE DELUBAC ET CIE,3096.0,3091.0,6187.0,2.0,1.0,3.0,3098.0,3092.0,6190.0,Illimité,,,2.166045361198485,4512.0,11242.0,315198103.120001,263.0,244.8833333333333,712.0,820.4613888888889,1543.0,2916.558055555556,3522.0,6372.553055555555,,0.0,29896483.26000004,59964453.01999997,225337166.8399999,2021-09,,,,Non,10100,0.0,0.0,22.258671,0.0,261.0,4.0,0.0,124.0,4306.0,121.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,41.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,315198103.11999995,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,2.0038784744667097,95.43439716312056,0.9311153358681874,22.0,42.0,0.2650252525252525,0.2846320346320346,1.4428351985955674,,,,101939.87811125518,147.3095238095238,0.0,0.0421852270890577,6.214285714285714,261.0,0.4995153473344103,1.4592496765847347,2.4915780141843973,0.084411384217335,147.38095238095238,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.27,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20484,CR1606294,BANQUE DELUBAC ET CIE,3096.0,3070.0,6166.0,2.0,1.0,3.0,3098.0,3071.0,6169.0,Illimité,,,2.2391148721799,4483.0,11169.0,308010232.42,399.0,382.88138888889,846.0,879.70916666667,1661.0,2455.2541666667,3605.0,6205.2788888889,,0.0,30492042.99,60365857.09,217152332.34,2021-10,,,,Non,10100,0.0,0.0,22.354087,0.0,262.0,4.0,0.0,129.0,4202.0,127.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,44.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,308010232.42,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,2.091778822766337,93.731875975909,0.9596024784182708,21.0,45.0,0.4051654908877143,0.4222222222222222,2.043010752688172,,,,100296.39609899056,137.0222222222222,0.0,0.0424910801167693,5.822222222222222,262.0,0.4978116388393581,1.4597850862911104,2.49141200089226,0.0853142298925431,137.0888888888889,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.28,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20485,CR1606294,BANQUE DELUBAC ET CIE,3070.0,3096.0,6166.0,3.0,1.0,4.0,3073.0,3097.0,6170.0,Illimité,,,2.258462176658213,4495.0,11001.0,303351454.4000008,317.0,323.6113888888889,997.0,1278.176388888889,1706.0,2876.003888888889,3583.0,6492.1875,,0.0,30764584.81000001,60172645.24000002,212414224.3499998,2021-11,,,,Non,10100,0.0,0.0,22.531865,0.0,267.0,5.0,0.0,118.0,4208.0,215.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,42.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,303351454.3999998,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.9134100859413004,93.61512791991102,1.0208561163687346,20.0,43.0,0.3762923126614987,0.3686046511627907,1.6986389454506483,,,,97950.09828866672,143.3953488372093,0.0,0.0433019785922802,6.209302325581396,267.0,0.5019448946515397,1.4514045850823378,2.4473859844271413,0.0862124636745237,143.48837209302326,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.28,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20486,CR1606294,BANQUE DELUBAC ET CIE,3070.0,3106.0,6176.0,3.0,1.0,4.0,3073.0,3107.0,6180.0,Illimité,,,2.230256569571793,4512.0,10929.0,300957044.6399997,310.0,298.0119444444445,1026.0,1313.785,1720.0,2125.120277777778,3575.0,6366.641944444445,,0.0,33872611.87000015,57872140.61000005,209212292.1600002,2021-12,,,,Non,10100,0.0,0.0,22.717323,0.0,268.0,5.0,0.0,123.0,4202.0,234.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,42.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,300957044.6400004,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.99125789218067,93.12943262411348,0.9613288530465952,23.0,43.0,0.301326536344231,0.313447927199191,1.6611295681063123,,,,96864.19203089787,143.6279069767442,0.0,0.0433937823834196,6.232558139534884,268.0,0.5027508090614887,1.4522046990666235,2.422207446808511,0.0862568393949147,143.72093023255815,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.28,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20487,CR1606294,BANQUE DELUBAC ET CIE,2914.0,3079.0,5993.0,3.0,1.0,4.0,2917.0,3080.0,5997.0,Illimité,,,1.943099768832326,4478.0,10811.0,289184489.4199997,266.0,386.9325,894.0,1262.461111111111,1739.0,2451.450555555556,3455.0,6528.903888888889,,0.0,34168690.55000005,54725092.74000002,200290706.1300002,2022-01,,,,Non,10100,1.0,0.0,25.042643,0.0,264.0,8.0,0.0,101.0,4178.0,441.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,42.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,1.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,289184489.42000026,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.685018351685018,93.30058061634658,1.4546334586466163,21.0,43.0,0.4284966777408638,0.2945736434108527,1.4253563390847712,,,,93891.0679935064,139.3720930232558,0.0,0.0440513932921742,6.1395348837209305,264.0,0.5135901283975322,1.4538961038961038,2.4142474318892364,0.0857142857142857,139.46511627906978,0.0,0.0,6.25,17.0,5.88235294117647,1.0,0.28,5.88,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20488,CR1606294,BANQUE DELUBAC ET CIE,2918.0,3058.0,5976.0,3.0,1.0,4.0,2921.0,3059.0,5980.0,Illimité,,,1.953846511431038,4447.0,10716.0,283067626.6699996,269.0,207.8066666666667,879.0,1181.323055555556,1843.0,2424.832777777778,3439.0,5769.102222222222,,0.0,34975642.67999997,52816984.07999992,195274999.9099998,2022-02,,,,Non,10100,0.0,0.0,25.044725,0.0,264.0,8.0,0.0,94.0,4145.0,440.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,42.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,2.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,283067626.6699997,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.572695332106408,93.20890487969416,0.7725154894671624,20.0,43.0,0.2416356589147287,0.3127906976744186,1.441431786518058,,,,92536.00087283412,138.97674418604652,0.0,0.0441767068273092,6.1395348837209305,264.0,0.5115384615384615,1.4537430532853874,2.409714414211828,0.0863027133050016,139.06976744186048,0.0,0.0,12.5,17.0,11.76470588235294,2.0,0.28,11.76,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20489,CR1606294,BANQUE DELUBAC ET CIE,2925.0,3031.0,5956.0,3.0,1.0,4.0,2928.0,3032.0,5960.0,Illimité,,,2.431970005854964,4411.0,10506.0,276511050.3200004,359.0,313.8716666666667,898.0,1753.988333333333,1920.0,3309.542222222222,3452.0,6211.196666666667,,0.0,34466355.79999996,52195369.78999996,189849324.7300004,2022-03,,,,Non,10100,2.0,0.0,25.180901,0.0,266.0,6.0,0.0,95.0,4114.0,440.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,44.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,2.0,16.0,16.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,276511050.3200003,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.594762464327682,93.26683291770571,0.8742943361188488,23.0,45.0,0.3032576489533012,0.3468599033816425,1.8381976446492576,,,,91197.57596306082,132.35555555555555,0.0,0.044660846205507,5.911111111111111,266.0,0.508724832214765,1.4548153034300793,2.3817728406257084,0.087730870712401,132.44444444444446,0.0,0.0,12.5,17.0,11.76470588235294,2.0,0.29,11.76,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
20490,CR1606294,BANQUE DELUBAC ET CIE,2925.0,3030.0,5955.0,0.0,0.0,0.0,2925.0,3030.0,5955.0,Illimité,,,2.477149796672165,4414.0,10441.0,274181914.6299997,323.0,232.0813888888889,971.0,1599.167777777778,1846.0,2849.461944444444,3521.0,5710.4975,,0.0,34719322.80999994,53192236.75999984,186270355.0599999,2022-04,,,,Non,10100,0.0,0.0,26.859717,0.0,267.0,44.0,0.0,95.0,4201.0,442.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,45.0,Illimité,,,,,,,Banque Privée,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Illimité,2.0,16.0,16.0,0.0,Aucun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,,,,,,,274181914.6299997,BANQUE DELUBAC ET CIE,100 à 2000,STRATEGIC MARKET,10100.0,Jérôme AVRIL,Actif,2016-04,0015800000AXNBp,,,,BANQUE DELUBAC ET CIE / CR1606294,1.595298068849706,95.17444494789306,0.7185182318541452,20.0,46.0,0.2522623792270531,0.3510869565217391,1.6179122420356642,0.0369565217391304,0.0112211221122112,0.7391304347826086,90489.0807359735,129.45652173913044,0.0,0.0448362720403022,5.804347826086956,267.0,0.5088161209068011,1.4567656765676569,2.365428183053919,0.0881188118811881,129.45652173913044,0.0,0.0,12.5,17.0,11.76470588235294,2.0,0.29,11.76,,1.0,1.0,0.0,1.0,Utilise O2S,0,,,Pas de groupement défini,Pas de groupement défini
